year,page_url,doc_url,filename,doc_type
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe98.xls,sbe98.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe99.pdf,sbe99.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe99.xls,sbe99.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe100.pdf,sbe100.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe100.xls,sbe100.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe101.pdf,sbe101.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe101.xls,sbe101.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe102.pdf,sbe102.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe102.xls,sbe102.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dgsum.pdf,dgsum.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/alldg.pdf,alldg.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/alldg.xls,alldg.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg1.pdf,dg1.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg1.xls,dg1.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg2.pdf,dg2.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg2.xls,dg2.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg3.pdf,dg3.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg3.xls,dg3.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg4.pdf,dg4.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg4.xls,dg4.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg5.pdf,dg5.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg5.xls,dg5.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg6.pdf,dg6.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg6.xls,dg6.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg7.pdf,dg7.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg7.xls,dg7.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg8.pdf,dg8.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg8.xls,dg8.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg9.pdf,dg9.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg9.xls,dg9.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg10.pdf,dg10.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg11.pdf,dg11.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg11.xls,dg11.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg12.pdf,dg12.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg12.xls,dg12.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg13.pdf,dg13.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg13.xls,dg13.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg14.pdf,dg14.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg14.xls,dg14.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg15.pdf,dg15.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg15.xls,dg15.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg16.pdf,dg16.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg16.xls,dg16.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg17.pdf,dg17.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg17.xls,dg17.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg18.pdf,dg18.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg18.xls,dg18.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg19.pdf,dg19.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg19.xls,dg19.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg20.pdf,dg20.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg20.xls,dg20.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg21.pdf,dg21.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg21.xls,dg21.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg22.pdf,dg22.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg22.xls,dg22.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg23.pdf,dg23.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg23.xls,dg23.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg24.pdf,dg24.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg24.xls,dg24.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg25.pdf,dg25.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg25.xls,dg25.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg26.pdf,dg26.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg26.xls,dg26.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg27.pdf,dg27.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg27.xls,dg27.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg28.pdf,dg28.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg28.xls,dg28.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg29.pdf,dg29.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg29.xls,dg29.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg30.pdf,dg30.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg30.xls,dg30.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg31.pdf,dg31.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg31.xls,dg31.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg32.pdf,dg32.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg32.xls,dg32.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg33.pdf,dg33.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg33.xls,dg33.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg34.pdf,dg34.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg34.xls,dg34.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg35.pdf,dg35.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg35.xls,dg35.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg36.pdf,dg36.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg36.xls,dg36.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg37.pdf,dg37.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg37.xls,dg37.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg38.pdf,dg38.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg38.xls,dg38.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg39.pdf,dg39.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg39.xls,dg39.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg40.pdf,dg40.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg40.xls,dg40.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg41.pdf,dg41.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg41.xls,dg41.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg42.pdf,dg42.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg42.xls,dg42.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg43.pdf,dg43.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg43.xls,dg43.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg44.pdf,dg44.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg44.xls,dg44.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg45.pdf,dg45.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg45.xls,dg45.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg46.pdf,dg46.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg46.xls,dg46.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg47.pdf,dg47.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg47.xls,dg47.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg48.pdf,dg48.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg48.xls,dg48.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg49.pdf,dg49.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg49.xls,dg49.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg50.pdf,dg50.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg50.xls,dg50.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg51.pdf,dg51.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg51.xls,dg51.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg52.pdf,dg52.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg52.xls,dg52.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg53.pdf,dg53.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg53.xls,dg53.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg54.pdf,dg54.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg54.xls,dg54.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg55.pdf,dg55.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg55.xls,dg55.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg56.pdf,dg56.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg56.xls,dg56.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg57.pdf,dg57.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg57.xls,dg57.xls,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg58.pdf,dg58.pdf,demands_for_grants
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/dg58.xls,dg58.xls,demands_for_grants
